student_id,test_id,question_id,topic,subskill,difficulty,correct_answer,answer_given,is_correct,error_type,time_seconds,confidence
student_0188,test_02,test_02_q_06,Fisica_Energia,lavoro,5,13.45,4.63,0,concetto,30.92,3
student_0188,test_02,test_02_q_07,Funzioni,dominio,3,10.79,9.89,0,distrazione,43.4,1
student_0188,test_02,test_02_q_08,Fisica_Energia,energia_cinetica,3,12.28,12.28,1,none,30.92,3
student_0188,test_02,test_02_q_09,Derivate,regole_base,1,8.18,8.18,1,none,22.34,2
student_0188,test_02,test_02_q_10,Algebra,frazioni,4,12.43,12.43,1,none,37.83,5
student_0188,test_02,test_02_q_11,Fisica_Dinamica,forze,1,10.06,10.06,1,none,15.28,3
student_0188,test_02,test_02_q_12,Fisica_Energia,lavoro,3,13.33,13.33,1,none,48.12,3
student_0188,test_02,test_02_q_13,Fisica_Dinamica,newton,2,7.88,7.88,1,none,30.4,3
student_0188,test_02,test_02_q_14,Fisica_Dinamica,attrito,4,2.76,2.76,1,none,40.46,3
student_0188,test_02,test_02_q_15,Funzioni,grafico,1,5.01,5.01,1,none,31.79,2
student_0188,test_02,test_02_q_16,Funzioni,composizione,3,8.11,4.77,0,distrazione,41.73,1
student_0188,test_02,test_02_q_17,Fisica_Dinamica,forze,5,8.22,10.0,0,formula,46.41,2
student_0188,test_02,test_02_q_18,Funzioni,composizione,4,8.97,9.0,0,concetto,62.79,1
student_0188,test_02,test_02_q_19,Derivate,regole_base,1,8.3,5.38,0,formula,28.14,2
student_0188,test_02,test_02_q_20,Algebra,segni,4,12.17,12.17,1,none,36.42,5
student_0188,test_02,test_02_q_21,Funzioni,composizione,3,7.03,8.33,0,algebra,42.14,1
student_0188,test_02,test_02_q_22,Derivate,catena,1,7.35,9.63,0,formula,36.86,2
student_0188,test_02,test_02_q_23,Fisica_Dinamica,attrito,3,10.11,7.18,0,concetto,48.16,2
student_0188,test_02,test_02_q_24,Algebra,scomposizione,1,4.88,4.88,1,none,22.21,5
student_0188,test_02,test_02_q_25,Fisica_Dinamica,forze,3,11.1,13.13,0,formula,36.33,2
student_0188,test_03,test_03_q_01,Algebra,segni,1,11.78,11.78,1,none,24.38,5
student_0188,test_03,test_03_q_02,Funzioni,composizione,1,4.06,4.06,1,none,31.88,2
student_0188,test_03,test_03_q_03,Fisica_Dinamica,newton,2,8.05,8.05,1,none,35.97,3
student_0188,test_03,test_03_q_04,Fisica_Energia,energia_cinetica,2,13.18,13.18,1,none,26.52,3
student_0188,test_03,test_03_q_05,Funzioni,dominio,1,4.92,-4.92,0,segno,35.42,1
student_0188,test_03,test_03_q_06,Fisica_Energia,energia_cinetica,4,14.19,24.36,0,concetto,48.39,3
student_0188,test_03,test_03_q_07,Funzioni,grafico,4,12.07,7.62,0,formula,43.57,1
student_0188,test_03,test_03_q_08,Derivate,regole_base,3,-0.66,1.38,0,algebra,32.99,2
student_0188,test_03,test_03_q_09,Fisica_Energia,lavoro,5,7.92,6.47,0,concetto,45.77,3
student_0188,test_03,test_03_q_10,Funzioni,composizione,3,9.3,9.3,1,none,45.59,2
student_0188,test_03,test_03_q_11,Funzioni,composizione,1,9.21,9.21,1,none,39.6,2
student_0188,test_03,test_03_q_12,Fisica_Energia,lavoro,3,1.63,1.63,1,none,37.99,3
student_0188,test_03,test_03_q_13,Fisica_Dinamica,forze,1,11.4,11.4,1,none,30.89,3
student_0188,test_03,test_03_q_14,Funzioni,composizione,4,10.65,12.36,0,algebra,52.5,1
student_0188,test_03,test_03_q_15,Funzioni,dominio,4,4.08,-0.41,0,algebra,68.96,1
student_0188,test_03,test_03_q_16,Fisica_Energia,lavoro,1,6.37,6.37,1,none,26.07,3
student_0188,test_03,test_03_q_17,Derivate,prodotto,2,14.19,14.19,1,none,33.78,2
student_0188,test_03,test_03_q_18,Fisica_Energia,conservazione,2,14.66,14.66,1,none,27.46,3
student_0188,test_03,test_03_q_19,Fisica_Dinamica,newton,4,9.8,14.85,0,distrazione,36.8,2
student_0188,test_03,test_03_q_20,Derivate,catena,5,12.23,-12.23,0,segno,46.78,2
student_0188,test_03,test_03_q_21,Derivate,regole_base,2,3.61,4.25,0,formula,35.3,2
student_0188,test_03,test_03_q_22,Derivate,regole_base,5,17.9,19.12,0,formula,50.87,2
student_0188,test_03,test_03_q_23,Fisica_Energia,conservazione,2,11.43,11.43,1,none,38.11,3
student_0188,test_03,test_03_q_24,Fisica_Energia,energia_cinetica,2,11.1,11.1,1,none,40.2,3
student_0188,test_03,test_03_q_25,Funzioni,grafico,3,12.14,10.05,0,formula,36.88,1
student_0189,test_01,test_01_q_01,Algebra,equazioni_lineari,4,13.75,17.47,0,distrazione,53.07,3
student_0189,test_01,test_01_q_02,Derivate,regole_base,4,0.24,-0.24,0,segno,59.04,2
student_0189,test_01,test_01_q_03,Derivate,catena,4,8.42,9.67,0,formula,43.32,2
student_0189,test_01,test_01_q_04,Fisica_Dinamica,attrito,1,5.73,5.73,1,none,12.35,4
student_0189,test_01,test_01_q_05,Derivate,prodotto,1,10.33,17.67,0,concetto,33.08,2
student_0189,test_01,test_01_q_06,Fisica_Energia,energia_cinetica,5,12.34,12.34,1,none,53.05,4
student_0189,test_01,test_01_q_07,Derivate,regole_base,1,5.21,5.21,1,none,31.99,3
student_0189,test_01,test_01_q_08,Derivate,catena,5,9.75,-9.75,0,segno,52.62,2
student_0189,test_01,test_01_q_09,Algebra,equazioni_lineari,4,16.11,15.21,0,algebra,41.17,3
student_0189,test_01,test_01_q_10,Funzioni,grafico,5,7.86,5.04,0,formula,56.2,2
student_0189,test_01,test_01_q_11,Fisica_Dinamica,newton,2,11.83,11.83,1,none,36.43,4
student_0189,test_01,test_01_q_12,Derivate,prodotto,1,12.15,12.15,1,none,37.31,3
student_0189,test_01,test_01_q_13,Fisica_Energia,conservazione,2,7.44,7.44,1,none,35.99,4
student_0189,test_01,test_01_q_14,Fisica_Energia,conservazione,2,13.08,13.08,1,none,31.09,4
student_0189,test_01,test_01_q_15,Fisica_Dinamica,newton,3,5.8,5.8,1,none,52.02,4
student_0189,test_01,test_01_q_16,Algebra,segni,2,13.25,13.25,1,none,24.75,4
student_0189,test_01,test_01_q_17,Fisica_Energia,energia_cinetica,1,4.14,4.14,1,none,22.3,4
student_0189,test_01,test_01_q_18,Fisica_Energia,lavoro,2,6.67,6.67,1,none,26.08,4
student_0189,test_01,test_01_q_19,Derivate,catena,5,11.09,12.88,0,concetto,60.35,2
student_0189,test_01,test_01_q_20,Funzioni,dominio,4,11.12,13.22,0,formula,34.32,2
student_0189,test_01,test_01_q_21,Fisica_Energia,lavoro,5,11.45,12.48,0,concetto,55.22,4
student_0189,test_01,test_01_q_22,Algebra,equazioni_lineari,4,2.71,2.71,1,none,28.12,4
student_0189,test_01,test_01_q_23,Funzioni,composizione,3,6.81,4.97,0,distrazione,52.43,2
student_0189,test_01,test_01_q_24,Derivate,regole_base,1,17.47,17.47,1,none,42.24,3
student_0189,test_01,test_01_q_25,Derivate,catena,4,1.59,1.54,0,algebra,37.72,2
student_0189,test_02,test_02_q_01,Derivate,regole_base,4,10.81,10.81,1,none,53.08,3
student_0189,test_02,test_02_q_02,Derivate,prodotto,1,13.97,13.97,1,none,46.57,3
student_0189,test_02,test_02_q_03,Derivate,prodotto,1,7.69,7.69,1,none,36.49,3
student_0189,test_02,test_02_q_04,Fisica_Energia,lavoro,2,3.62,3.62,1,none,23.77,4
student_0189,test_02,test_02_q_05,Derivate,regole_base,2,5.4,4.52,0,formula,46.81,2
student_0189,test_02,test_02_q_06,Fisica_Energia,lavoro,5,13.45,11.69,0,formula,51.08,4
student_0189,test_02,test_02_q_07,Funzioni,dominio,3,10.79,10.79,1,none,52.22,2
student_0189,test_02,test_02_q_08,Fisica_Energia,energia_cinetica,3,12.28,12.28,1,none,30.6,4
student_0189,test_02,test_02_q_09,Derivate,regole_base,1,8.18,8.18,1,none,26.74,3
student_0189,test_02,test_02_q_10,Algebra,frazioni,4,12.43,15.11,0,algebra,49.23,3
student_0189,test_02,test_02_q_11,Fisica_Dinamica,forze,1,10.06,10.06,1,none,27.22,4
student_0189,test_02,test_02_q_12,Fisica_Energia,lavoro,3,13.33,13.33,1,none,33.09,4
student_0189,test_02,test_02_q_13,Fisica_Dinamica,newton,2,7.88,7.88,1,none,40.26,4
student_0189,test_02,test_02_q_14,Fisica_Dinamica,attrito,4,2.76,-3.28,0,distrazione,37.89,3
student_0189,test_02,test_02_q_15,Funzioni,grafico,1,5.01,5.01,1,none,40.23,2
student_0189,test_02,test_02_q_16,Funzioni,composizione,3,8.11,8.16,0,algebra,44.38,2
student_0189,test_02,test_02_q_17,Fisica_Dinamica,forze,5,8.22,6.31,0,algebra,56.85,3
student_0189,test_02,test_02_q_18,Funzioni,composizione,4,8.97,11.93,0,formula,45.15,2
student_0189,test_02,test_02_q_19,Derivate,regole_base,1,8.3,8.3,1,none,45.79,3
student_0189,test_02,test_02_q_20,Algebra,segni,4,12.17,9.61,0,algebra,44.07,3
student_0189,test_02,test_02_q_21,Funzioni,composizione,3,7.03,5.68,0,formula,44.01,2
student_0189,test_02,test_02_q_22,Derivate,catena,1,7.35,7.35,1,none,27.05,3
student_0189,test_02,test_02_q_23,Fisica_Dinamica,attrito,3,10.11,7.4,0,algebra,31.8,3
student_0189,test_02,test_02_q_24,Algebra,scomposizione,1,4.88,4.88,1,none,16.42,4
student_0189,test_02,test_02_q_25,Fisica_Dinamica,forze,3,11.1,11.1,1,none,35.29,4
student_0189,test_03,test_03_q_01,Algebra,segni,1,11.78,11.78,1,none,35.39,4
student_0189,test_03,test_03_q_02,Funzioni,composizione,1,4.06,1.11,0,distrazione,41.73,2
student_0189,test_03,test_03_q_03,Fisica_Dinamica,newton,2,8.05,8.05,1,none,25.89,4
student_0189,test_03,test_03_q_04,Fisica_Energia,energia_cinetica,2,13.18,13.18,1,none,18.89,4
student_0189,test_03,test_03_q_05,Funzioni,dominio,1,4.92,4.92,1,none,39.38,2
student_0189,test_03,test_03_q_06,Fisica_Energia,energia_cinetica,4,14.19,14.19,1,none,45.56,4
student_0189,test_03,test_03_q_07,Funzioni,grafico,4,12.07,10.85,0,algebra,63.88,2
student_0189,test_03,test_03_q_08,Derivate,regole_base,3,-0.66,-0.66,1,none,46.74,3
student_0189,test_03,test_03_q_09,Fisica_Energia,lavoro,5,7.92,7.92,1,none,43.43,4
student_0189,test_03,test_03_q_10,Funzioni,composizione,3,9.3,9.3,1,none,38.25,2
student_0189,test_03,test_03_q_11,Funzioni,composizione,1,9.21,9.21,1,none,48.3,2
student_0189,test_03,test_03_q_12,Fisica_Energia,lavoro,3,1.63,1.63,1,none,37.0,4
student_0189,test_03,test_03_q_13,Fisica_Dinamica,forze,1,11.4,11.4,1,none,28.99,4
student_0189,test_03,test_03_q_14,Funzioni,composizione,4,10.65,10.65,1,none,51.72,2
student_0189,test_03,test_03_q_15,Funzioni,dominio,4,4.08,5.62,0,distrazione,60.84,2
student_0189,test_03,test_03_q_16,Fisica_Energia,lavoro,1,6.37,6.37,1,none,16.57,4
student_0189,test_03,test_03_q_17,Derivate,prodotto,2,14.19,14.19,1,none,33.46,3
student_0189,test_03,test_03_q_18,Fisica_Energia,conservazione,2,14.66,14.66,1,none,26.0,4
student_0189,test_03,test_03_q_19,Fisica_Dinamica,newton,4,9.8,12.12,0,formula,40.8,3
student_0189,test_03,test_03_q_20,Derivate,catena,5,12.23,16.01,0,algebra,39.8,2
student_0189,test_03,test_03_q_21,Derivate,regole_base,2,3.61,2.4,0,formula,34.5,2
student_0189,test_03,test_03_q_22,Derivate,regole_base,5,17.9,18.04,0,algebra,36.1,2
student_0189,test_03,test_03_q_23,Fisica_Energia,conservazione,2,11.43,11.43,1,none,16.91,4
student_0189,test_03,test_03_q_24,Fisica_Energia,energia_cinetica,2,11.1,11.1,1,none,34.83,4
student_0189,test_03,test_03_q_25,Funzioni,grafico,3,12.14,12.14,1,none,34.89,2
student_0190,test_01,test_01_q_01,Algebra,equazioni_lineari,4,13.75,14.88,0,concetto,58.85,2
student_0190,test_01,test_01_q_02,Derivate,regole_base,4,0.24,2.7,0,distrazione,75.32,3
student_0190,test_01,test_01_q_03,Derivate,catena,4,8.42,10.28,0,concetto,49.94,3
student_0190,test_01,test_01_q_04,Fisica_Dinamica,attrito,1,5.73,5.73,1,none,60.29,3
student_0190,test_01,test_01_q_05,Derivate,prodotto,1,10.33,10.33,1,none,50.76,4
student_0190,test_01,test_01_q_06,Fisica_Energia,energia_cinetica,5,12.34,11.92,0,distrazione,80.12,2
student_0190,test_01,test_01_q_07,Derivate,regole_base,1,5.21,5.21,1,none,42.79,4
student_0190,test_01,test_01_q_08,Derivate,catena,5,9.75,9.75,1,none,70.76,4
student_0190,test_01,test_01_q_09,Algebra,equazioni_lineari,4,16.11,13.39,0,algebra,63.29,2
student_0190,test_01,test_01_q_10,Funzioni,grafico,5,7.86,-7.86,0,segno,54.76,2
student_0190,test_01,test_01_q_11,Fisica_Dinamica,newton,2,11.83,11.83,1,none,54.71,3
student_0190,test_01,test_01_q_12,Derivate,prodotto,1,12.15,12.15,1,none,45.36,4
student_0190,test_01,test_01_q_13,Fisica_Energia,conservazione,2,7.44,0.36,0,concetto,53.18,2
student_0190,test_01,test_01_q_14,Fisica_Energia,conservazione,2,13.08,6.02,0,concetto,55.04,2
student_0190,test_01,test_01_q_15,Fisica_Dinamica,newton,3,5.8,-1.62,0,concetto,44.27,2
student_0190,test_01,test_01_q_16,Algebra,segni,2,13.25,13.25,1,none,45.3,2
student_0190,test_01,test_01_q_17,Fisica_Energia,energia_cinetica,1,4.14,4.14,1,none,43.3,2
student_0190,test_01,test_01_q_18,Fisica_Energia,lavoro,2,6.67,6.67,1,none,58.37,2
student_0190,test_01,test_01_q_19,Derivate,catena,5,11.09,14.67,0,algebra,69.4,3
student_0190,test_01,test_01_q_20,Funzioni,dominio,4,11.12,11.73,0,algebra,52.59,2
student_0190,test_01,test_01_q_21,Fisica_Energia,lavoro,5,11.45,8.86,0,algebra,74.39,2
student_0190,test_01,test_01_q_22,Algebra,equazioni_lineari,4,2.71,-2.71,0,segno,74.78,2
student_0190,test_01,test_01_q_23,Funzioni,composizione,3,6.81,13.78,0,distrazione,56.09,2
student_0190,test_01,test_01_q_24,Derivate,regole_base,1,17.47,17.47,1,none,46.7,4
student_0190,test_01,test_01_q_25,Derivate,catena,4,1.59,2.03,0,formula,53.81,3
student_0190,test_02,test_02_q_01,Derivate,regole_base,4,10.81,10.81,1,none,58.23,4
student_0190,test_02,test_02_q_02,Derivate,prodotto,1,13.97,13.97,1,none,35.09,4
student_0190,test_02,test_02_q_03,Derivate,prodotto,1,7.69,7.69,1,none,41.4,4
student_0190,test_02,test_02_q_04,Fisica_Energia,lavoro,2,3.62,3.62,1,none,47.61,2
student_0190,test_02,test_02_q_05,Derivate,regole_base,2,5.4,5.4,1,none,24.93,4
student_0190,test_02,test_02_q_06,Fisica_Energia,lavoro,5,13.45,16.55,0,concetto,75.85,2
student_0190,test_02,test_02_q_07,Funzioni,dominio,3,10.79,10.79,1,none,61.32,3
student_0190,test_02,test_02_q_08,Fisica_Energia,energia_cinetica,3,12.28,14.21,0,concetto,54.44,2
student_0190,test_02,test_02_q_09,Derivate,regole_base,1,8.18,8.18,1,none,29.55,4
student_0190,test_02,test_02_q_10,Algebra,frazioni,4,12.43,11.38,0,algebra,54.18,2
student_0190,test_02,test_02_q_11,Fisica_Dinamica,forze,1,10.06,6.4,0,concetto,33.11,2
student_0190,test_02,test_02_q_12,Fisica_Energia,lavoro,3,13.33,7.6,0,concetto,70.41,2
student_0190,test_02,test_02_q_13,Fisica_Dinamica,newton,2,7.88,7.88,1,none,47.31,3
student_0190,test_02,test_02_q_14,Fisica_Dinamica,attrito,4,2.76,-0.44,0,concetto,67.11,2
student_0190,test_02,test_02_q_15,Funzioni,grafico,1,5.01,2.1,0,concetto,37.82,2
student_0190,test_02,test_02_q_16,Funzioni,composizione,3,8.11,8.11,1,none,51.0,3
student_0190,test_02,test_02_q_17,Fisica_Dinamica,forze,5,8.22,6.57,0,formula,73.66,2
student_0190,test_02,test_02_q_18,Funzioni,composizione,4,8.97,8.97,1,none,52.67,3
student_0190,test_02,test_02_q_19,Derivate,regole_base,1,8.3,5.68,0,formula,32.91,3
student_0190,test_02,test_02_q_20,Algebra,segni,4,12.17,-12.17,0,segno,71.35,2
student_0190,test_02,test_02_q_21,Funzioni,composizione,3,7.03,7.03,1,none,51.83,3
student_0190,test_02,test_02_q_22,Derivate,catena,1,7.35,7.35,1,none,53.0,4
student_0190,test_02,test_02_q_23,Fisica_Dinamica,attrito,3,10.11,20.82,0,concetto,53.25,2
student_0190,test_02,test_02_q_24,Algebra,scomposizione,1,4.88,4.88,1,none,49.82,2
student_0190,test_02,test_02_q_25,Fisica_Dinamica,forze,3,11.1,11.1,1,none,55.22,3
student_0190,test_03,test_03_q_01,Algebra,segni,1,11.78,11.78,1,none,39.16,2
student_0190,test_03,test_03_q_02,Funzioni,composizione,1,4.06,4.06,1,none,36.41,3
student_0190,test_03,test_03_q_03,Fisica_Dinamica,newton,2,8.05,11.35,0,concetto,48.67,2
student_0190,test_03,test_03_q_04,Fisica_Energia,energia_cinetica,2,13.18,14.43,0,concetto,26.33,2
student_0190,test_03,test_03_q_05,Funzioni,dominio,1,4.92,4.92,1,none,40.01,3
student_0190,test_03,test_03_q_06,Fisica_Energia,energia_cinetica,4,14.19,15.29,0,algebra,49.46,2
student_0190,test_03,test_03_q_07,Funzioni,grafico,4,12.07,9.76,0,formula,58.4,2
student_0190,test_03,test_03_q_08,Derivate,regole_base,3,-0.66,-1.72,0,distrazione,53.16,3
student_0190,test_03,test_03_q_09,Fisica_Energia,lavoro,5,7.92,9.03,0,formula,74.78,2
student_0190,test_03,test_03_q_10,Funzioni,composizione,3,9.3,9.3,1,none,56.15,3
student_0190,test_03,test_03_q_11,Funzioni,composizione,1,9.21,9.21,1,none,32.55,3
student_0190,test_03,test_03_q_12,Fisica_Energia,lavoro,3,1.63,1.63,1,none,59.6,2
student_0190,test_03,test_03_q_13,Fisica_Dinamica,forze,1,11.4,11.4,1,none,46.97,3
student_0190,test_03,test_03_q_14,Funzioni,composizione,4,10.65,10.65,1,none,63.02,3
student_0190,test_03,test_03_q_15,Funzioni,dominio,4,4.08,6.65,0,algebra,54.98,2
student_0190,test_03,test_03_q_16,Fisica_Energia,lavoro,1,6.37,6.62,0,distrazione,36.66,2
student_0190,test_03,test_03_q_17,Derivate,prodotto,2,14.19,12.01,0,formula,45.17,3
student_0190,test_03,test_03_q_18,Fisica_Energia,conservazione,2,14.66,13.87,0,concetto,53.06,2
student_0190,test_03,test_03_q_19,Fisica_Dinamica,newton,4,9.8,9.8,1,none,61.88,3
student_0190,test_03,test_03_q_20,Derivate,catena,5,12.23,14.61,0,concetto,61.14,3
student_0190,test_03,test_03_q_21,Derivate,regole_base,2,3.61,4.56,0,formula,37.98,3
student_0190,test_03,test_03_q_22,Derivate,regole_base,5,17.9,21.19,0,formula,71.96,3
student_0190,test_03,test_03_q_23,Fisica_Energia,conservazione,2,11.43,11.43,1,none,51.79,2
student_0190,test_03,test_03_q_24,Fisica_Energia,energia_cinetica,2,11.1,11.1,1,none,65.05,2
student_0190,test_03,test_03_q_25,Funzioni,grafico,3,12.14,12.14,1,none,52.72,3
student_0191,test_01,test_01_q_01,Algebra,equazioni_lineari,4,13.75,-13.75,0,segno,75.51,2
student_0191,test_01,test_01_q_02,Derivate,regole_base,4,0.24,-0.93,0,algebra,67.85,3
student_0191,test_01,test_01_q_03,Derivate,catena,4,8.42,8.66,0,algebra,61.43,3
student_0191,test_01,test_01_q_04,Fisica_Dinamica,attrito,1,5.73,5.73,1,none,59.58,3
student_0191,test_01,test_01_q_05,Derivate,prodotto,1,10.33,10.33,1,none,29.85,3
student_0191,test_01,test_01_q_06,Fisica_Energia,energia_cinetica,5,12.34,11.3,0,concetto,101.79,1
student_0191,test_01,test_01_q_07,Derivate,regole_base,1,5.21,5.21,1,none,41.87,3
student_0191,test_01,test_01_q_08,Derivate,catena,5,9.75,-9.75,0,segno,79.69,3
student_0191,test_01,test_01_q_09,Algebra,equazioni_lineari,4,16.11,-16.11,0,segno,61.25,2
student_0191,test_01,test_01_q_10,Funzioni,grafico,5,7.86,8.76,0,distrazione,86.82,2
student_0191,test_01,test_01_q_11,Fisica_Dinamica,newton,2,11.83,9.64,0,algebra,45.62,2
student_0191,test_01,test_01_q_12,Derivate,prodotto,1,12.15,12.15,1,none,38.91,3
student_0191,test_01,test_01_q_13,Fisica_Energia,conservazione,2,7.44,9.64,0,algebra,60.09,1
student_0191,test_01,test_01_q_14,Fisica_Energia,conservazione,2,13.08,8.21,0,concetto,65.76,1
student_0191,test_01,test_01_q_15,Fisica_Dinamica,newton,3,5.8,-8.04,0,concetto,60.08,2
student_0191,test_01,test_01_q_16,Algebra,segni,2,13.25,9.67,0,algebra,54.03,2
student_0191,test_01,test_01_q_17,Fisica_Energia,energia_cinetica,1,4.14,4.81,0,formula,41.23,1
student_0191,test_01,test_01_q_18,Fisica_Energia,lavoro,2,6.67,-2.48,0,concetto,51.99,1
student_0191,test_01,test_01_q_19,Derivate,catena,5,11.09,11.09,1,none,62.77,3
student_0191,test_01,test_01_q_20,Funzioni,dominio,4,11.12,-11.12,0,segno,71.38,2
student_0191,test_01,test_01_q_21,Fisica_Energia,lavoro,5,11.45,15.91,0,formula,78.75,1
student_0191,test_01,test_01_q_22,Algebra,equazioni_lineari,4,2.71,1.41,0,algebra,61.88,2
student_0191,test_01,test_01_q_23,Funzioni,composizione,3,6.81,10.55,0,concetto,67.79,2
student_0191,test_01,test_01_q_24,Derivate,regole_base,1,17.47,17.47,1,none,47.82,3
student_0191,test_01,test_01_q_25,Derivate,catena,4,1.59,-5.07,0,concetto,67.65,3
student_0191,test_02,test_02_q_01,Derivate,regole_base,4,10.81,-10.81,0,segno,61.93,3
student_0191,test_02,test_02_q_02,Derivate,prodotto,1,13.97,12.62,0,algebra,47.68,3
student_0191,test_02,test_02_q_03,Derivate,prodotto,1,7.69,7.69,1,none,36.71,3
student_0191,test_02,test_02_q_04,Fisica_Energia,lavoro,2,3.62,3.62,1,none,68.37,2
student_0191,test_02,test_02_q_05,Derivate,regole_base,2,5.4,5.4,1,none,44.5,3
student_0191,test_02,test_02_q_06,Fisica_Energia,lavoro,5,13.45,14.95,0,formula,74.65,1
student_0191,test_02,test_02_q_07,Funzioni,dominio,3,10.79,10.79,1,none,52.43,2
student_0191,test_02,test_02_q_08,Fisica_Energia,energia_cinetica,3,12.28,12.28,1,none,60.4,2
student_0191,test_02,test_02_q_09,Derivate,regole_base,1,8.18,8.18,1,none,46.46,3
student_0191,test_02,test_02_q_10,Algebra,frazioni,4,12.43,12.43,1,none,65.51,3
student_0191,test_02,test_02_q_11,Fisica_Dinamica,forze,1,10.06,10.06,1,none,48.17,3
student_0191,test_02,test_02_q_12,Fisica_Energia,lavoro,3,13.33,9.23,0,formula,52.12,1
student_0191,test_02,test_02_q_13,Fisica_Dinamica,newton,2,7.88,7.88,1,none,58.08,3
student_0191,test_02,test_02_q_14,Fisica_Dinamica,attrito,4,2.76,5.07,0,concetto,67.19,2
student_0191,test_02,test_02_q_15,Funzioni,grafico,1,5.01,5.77,0,distrazione,67.12,2
student_0191,test_02,test_02_q_16,Funzioni,composizione,3,8.11,-8.11,0,segno,64.0,2
student_0191,test_02,test_02_q_17,Fisica_Dinamica,forze,5,8.22,8.22,1,none,78.99,3
student_0191,test_02,test_02_q_18,Funzioni,composizione,4,8.97,-8.97,0,segno,67.26,2
student_0191,test_02,test_02_q_19,Derivate,regole_base,1,8.3,8.3,1,none,45.02,3
student_0191,test_02,test_02_q_20,Algebra,segni,4,12.17,12.17,1,none,72.68,3
student_0191,test_02,test_02_q_21,Funzioni,composizione,3,7.03,7.03,1,none,75.18,2
student_0191,test_02,test_02_q_22,Derivate,catena,1,7.35,7.35,1,none,50.27,3
student_0191,test_02,test_02_q_23,Fisica_Dinamica,attrito,3,10.11,10.11,1,none,66.25,3
student_0191,test_02,test_02_q_24,Algebra,scomposizione,1,4.88,4.88,1,none,43.4,3
student_0191,test_02,test_02_q_25,Fisica_Dinamica,forze,3,11.1,13.15,0,concetto,58.82,2
student_0191,test_03,test_03_q_01,Algebra,segni,1,11.78,9.43,0,formula,31.19,2
student_0191,test_03,test_03_q_02,Funzioni,composizione,1,4.06,4.06,1,none,52.3,2
student_0191,test_03,test_03_q_03,Fisica_Dinamica,newton,2,8.05,6.17,0,formula,47.19,2
student_0191,test_03,test_03_q_04,Fisica_Energia,energia_cinetica,2,13.18,14.86,0,concetto,52.84,1
student_0191,test_03,test_03_q_05,Funzioni,dominio,1,4.92,4.92,1,none,56.31,2
student_0191,test_03,test_03_q_06,Fisica_Energia,energia_cinetica,4,14.19,16.55,0,concetto,81.17,1
student_0191,test_03,test_03_q_07,Funzioni,grafico,4,12.07,26.51,0,concetto,80.22,2
student_0191,test_03,test_03_q_08,Derivate,regole_base,3,-0.66,1.63,0,concetto,57.43,3
student_0191,test_03,test_03_q_09,Fisica_Energia,lavoro,5,7.92,10.64,0,algebra,89.21,1
student_0191,test_03,test_03_q_10,Funzioni,composizione,3,9.3,10.66,0,distrazione,60.84,2
student_0191,test_03,test_03_q_11,Funzioni,composizione,1,9.21,9.21,1,none,37.98,2
student_0191,test_03,test_03_q_12,Fisica_Energia,lavoro,3,1.63,1.63,1,none,59.59,2
student_0191,test_03,test_03_q_13,Fisica_Dinamica,forze,1,11.4,11.4,1,none,35.64,3
student_0191,test_03,test_03_q_14,Funzioni,composizione,4,10.65,7.07,0,concetto,65.26,2
student_0191,test_03,test_03_q_15,Funzioni,dominio,4,4.08,4.08,1,none,80.03,2
student_0191,test_03,test_03_q_16,Fisica_Energia,lavoro,1,6.37,6.37,1,none,47.34,2
student_0191,test_03,test_03_q_17,Derivate,prodotto,2,14.19,14.19,1,none,46.82,3
student_0191,test_03,test_03_q_18,Fisica_Energia,conservazione,2,14.66,14.66,1,none,45.24,2
student_0191,test_03,test_03_q_19,Fisica_Dinamica,newton,4,9.8,9.15,0,formula,74.92,2
student_0191,test_03,test_03_q_20,Derivate,catena,5,12.23,12.23,1,none,67.02,3
student_0191,test_03,test_03_q_21,Derivate,regole_base,2,3.61,3.61,1,none,57.2,3
student_0191,test_03,test_03_q_22,Derivate,regole_base,5,17.9,21.49,0,formula,70.66,3
student_0191,test_03,test_03_q_23,Fisica_Energia,conservazione,2,11.43,11.43,1,none,58.62,2
student_0191,test_03,test_03_q_24,Fisica_Energia,energia_cinetica,2,11.1,11.24,0,formula,55.37,1
student_0191,test_03,test_03_q_25,Funzioni,grafico,3,12.14,11.81,0,algebra,58.2,2
student_0192,test_01,test_01_q_01,Algebra,equazioni_lineari,4,13.75,13.48,0,formula,57.9,3
student_0192,test_01,test_01_q_02,Derivate,regole_base,4,0.24,0.2,0,formula,78.33,1
student_0192,test_01,test_01_q_03,Derivate,catena,4,8.42,10.17,0,formula,60.36,1
student_0192,test_01,test_01_q_04,Fisica_Dinamica,attrito,1,5.73,5.73,1,none,29.55,3
student_0192,test_01,test_01_q_05,Derivate,prodotto,1,10.33,10.33,1,none,40.13,2
student_0192,test_01,test_01_q_06,Fisica_Energia,energia_cinetica,5,12.34,20.09,0,algebra,64.16,2
student_0192,test_01,test_01_q_07,Derivate,regole_base,1,5.21,0.19,0,algebra,40.0,1
student_0192,test_01,test_01_q_08,Derivate,catena,5,9.75,9.75,1,none,75.87,2
student_0192,test_01,test_01_q_09,Algebra,equazioni_lineari,4,16.11,16.11,1,none,41.96,4
student_0192,test_01,test_01_q_10,Funzioni,grafico,5,7.86,8.32,0,algebra,48.94,2
