student_id,topic,error_type,error_share
student_0097,Fisica_Dinamica,none,0.5833
student_0097,Fisica_Energia,algebra,0.0556
student_0097,Fisica_Energia,concetto,0.1111
student_0097,Fisica_Energia,distrazione,0.0556
student_0097,Fisica_Energia,formula,0.1111
student_0097,Fisica_Energia,none,0.6667
student_0097,Funzioni,algebra,0.125
student_0097,Funzioni,concetto,0.0625
student_0097,Funzioni,distrazione,0.0625
student_0097,Funzioni,formula,0.25
student_0097,Funzioni,none,0.4375
student_0097,Funzioni,segno,0.0625
student_0098,Algebra,formula,0.125
student_0098,Algebra,none,0.75
student_0098,Algebra,segno,0.125
student_0098,Derivate,algebra,0.1905
student_0098,Derivate,concetto,0.1429
student_0098,Derivate,distrazione,0.0476
student_0098,Derivate,formula,0.0476
student_0098,Derivate,none,0.4286
student_0098,Derivate,segno,0.1429
student_0098,Fisica_Dinamica,concetto,0.4167
student_0098,Fisica_Dinamica,distrazione,0.0833
student_0098,Fisica_Dinamica,formula,0.1667
student_0098,Fisica_Dinamica,none,0.3333
student_0098,Fisica_Energia,algebra,0.0556
student_0098,Fisica_Energia,concetto,0.1111
student_0098,Fisica_Energia,distrazione,0.0556
student_0098,Fisica_Energia,formula,0.1111
student_0098,Fisica_Energia,none,0.6667
student_0098,Funzioni,concetto,0.25
student_0098,Funzioni,formula,0.0625
student_0098,Funzioni,none,0.6875
student_0099,Algebra,none,1.0
student_0099,Derivate,algebra,0.0476
student_0099,Derivate,concetto,0.2381
student_0099,Derivate,distrazione,0.0476
student_0099,Derivate,formula,0.1905
student_0099,Derivate,none,0.4286
student_0099,Derivate,segno,0.0476
student_0099,Fisica_Dinamica,concetto,0.1667
student_0099,Fisica_Dinamica,distrazione,0.0833
student_0099,Fisica_Dinamica,formula,0.0833
student_0099,Fisica_Dinamica,none,0.6667
student_0099,Fisica_Energia,concetto,0.3333
student_0099,Fisica_Energia,distrazione,0.0556
student_0099,Fisica_Energia,none,0.6111
student_0099,Funzioni,concetto,0.0625
student_0099,Funzioni,formula,0.0625
student_0099,Funzioni,none,0.75
student_0099,Funzioni,segno,0.125
student_0100,Algebra,algebra,0.125
student_0100,Algebra,distrazione,0.125
student_0100,Algebra,formula,0.125
student_0100,Algebra,none,0.5
student_0100,Algebra,segno,0.125
student_0100,Derivate,concetto,0.2381
student_0100,Derivate,distrazione,0.0476
student_0100,Derivate,formula,0.1905
student_0100,Derivate,none,0.4286
student_0100,Derivate,segno,0.0952
student_0100,Fisica_Dinamica,concetto,0.4167
student_0100,Fisica_Dinamica,distrazione,0.0833
student_0100,Fisica_Dinamica,none,0.5
student_0100,Fisica_Energia,algebra,0.1111
student_0100,Fisica_Energia,concetto,0.1667
student_0100,Fisica_Energia,formula,0.0556
student_0100,Fisica_Energia,none,0.6667
student_0100,Funzioni,concetto,0.125
student_0100,Funzioni,distrazione,0.0625
student_0100,Funzioni,formula,0.125
student_0100,Funzioni,none,0.6875
student_0101,Algebra,algebra,0.5
student_0101,Algebra,distrazione,0.125
student_0101,Algebra,none,0.25
student_0101,Algebra,segno,0.125
student_0101,Derivate,algebra,0.0476
student_0101,Derivate,concetto,0.0476
student_0101,Derivate,distrazione,0.1429
student_0101,Derivate,formula,0.0952
student_0101,Derivate,none,0.619
student_0101,Derivate,segno,0.0476
student_0101,Fisica_Dinamica,algebra,0.0833
student_0101,Fisica_Dinamica,concetto,0.1667
student_0101,Fisica_Dinamica,formula,0.0833
student_0101,Fisica_Dinamica,none,0.5833
student_0101,Fisica_Dinamica,segno,0.0833
student_0101,Fisica_Energia,concetto,0.4444
student_0101,Fisica_Energia,formula,0.0556
student_0101,Fisica_Energia,none,0.5
student_0101,Funzioni,distrazione,0.1875
student_0101,Funzioni,none,0.75
student_0101,Funzioni,segno,0.0625
student_0102,Algebra,algebra,0.375
student_0102,Algebra,none,0.625
student_0102,Derivate,algebra,0.0476
student_0102,Derivate,formula,0.1905
student_0102,Derivate,none,0.619
student_0102,Derivate,segno,0.1429
student_0102,Fisica_Dinamica,algebra,0.0833
student_0102,Fisica_Dinamica,concetto,0.25
student_0102,Fisica_Dinamica,distrazione,0.0833
student_0102,Fisica_Dinamica,formula,0.0833
student_0102,Fisica_Dinamica,none,0.5
student_0102,Fisica_Energia,algebra,0.1111
student_0102,Fisica_Energia,concetto,0.2778
student_0102,Fisica_Energia,distrazione,0.1111
student_0102,Fisica_Energia,none,0.5
student_0102,Funzioni,algebra,0.0625
student_0102,Funzioni,distrazione,0.1875
student_0102,Funzioni,none,0.4375
student_0102,Funzioni,segno,0.3125
student_0103,Algebra,algebra,0.25
student_0103,Algebra,distrazione,0.125
student_0103,Algebra,none,0.375
student_0103,Algebra,segno,0.25
student_0103,Derivate,algebra,0.0952
student_0103,Derivate,concetto,0.0476
student_0103,Derivate,formula,0.3333
student_0103,Derivate,none,0.4286
student_0103,Derivate,segno,0.0952
student_0103,Fisica_Dinamica,concetto,0.25
student_0103,Fisica_Dinamica,none,0.75
student_0103,Fisica_Energia,concetto,0.1667
student_0103,Fisica_Energia,distrazione,0.1111
student_0103,Fisica_Energia,formula,0.1111
student_0103,Fisica_Energia,none,0.6111
student_0103,Funzioni,algebra,0.125
student_0103,Funzioni,concetto,0.0625
student_0103,Funzioni,distrazione,0.1875
student_0103,Funzioni,formula,0.0625
student_0103,Funzioni,none,0.4375
student_0103,Funzioni,segno,0.125
student_0104,Algebra,algebra,0.125
student_0104,Algebra,concetto,0.25
student_0104,Algebra,distrazione,0.25
student_0104,Algebra,formula,0.125
student_0104,Algebra,none,0.125
student_0104,Algebra,segno,0.125
student_0104,Derivate,algebra,0.1429
student_0104,Derivate,concetto,0.0952
student_0104,Derivate,formula,0.1429
student_0104,Derivate,none,0.619
student_0104,Fisica_Dinamica,concetto,0.0833
student_0104,Fisica_Dinamica,none,0.9167
student_0104,Fisica_Energia,algebra,0.1111
student_0104,Fisica_Energia,concetto,0.4444
student_0104,Fisica_Energia,distrazione,0.0556
student_0104,Fisica_Energia,none,0.3333
student_0104,Fisica_Energia,segno,0.0556
student_0104,Funzioni,algebra,0.0625
student_0104,Funzioni,concetto,0.0625
student_0104,Funzioni,distrazione,0.1875
student_0104,Funzioni,formula,0.125
student_0104,Funzioni,none,0.5
student_0104,Funzioni,segno,0.0625
student_0105,Algebra,distrazione,0.125
student_0105,Algebra,none,0.75
student_0105,Algebra,segno,0.125
student_0105,Derivate,algebra,0.0952
student_0105,Derivate,concetto,0.0476
student_0105,Derivate,distrazione,0.0952
student_0105,Derivate,formula,0.2857
student_0105,Derivate,none,0.381
student_0105,Derivate,segno,0.0952
student_0105,Fisica_Dinamica,concetto,0.0833
student_0105,Fisica_Dinamica,distrazione,0.0833
student_0105,Fisica_Dinamica,formula,0.1667
student_0105,Fisica_Dinamica,none,0.6667
student_0105,Fisica_Energia,algebra,0.0556
student_0105,Fisica_Energia,concetto,0.2222
student_0105,Fisica_Energia,distrazione,0.1111
student_0105,Fisica_Energia,formula,0.1111
student_0105,Fisica_Energia,none,0.5
student_0105,Funzioni,algebra,0.0625
student_0105,Funzioni,concetto,0.125
student_0105,Funzioni,formula,0.1875
student_0105,Funzioni,none,0.4375
student_0105,Funzioni,segno,0.1875
student_0106,Algebra,algebra,0.125
student_0106,Algebra,formula,0.125
student_0106,Algebra,none,0.5
student_0106,Algebra,segno,0.25
student_0106,Derivate,algebra,0.1429
student_0106,Derivate,concetto,0.0476
student_0106,Derivate,distrazione,0.1429
student_0106,Derivate,formula,0.381
student_0106,Derivate,none,0.2857
student_0106,Fisica_Dinamica,concetto,0.1667
student_0106,Fisica_Dinamica,formula,0.25
student_0106,Fisica_Dinamica,none,0.5833
student_0106,Fisica_Energia,concetto,0.1667
student_0106,Fisica_Energia,formula,0.1667
student_0106,Fisica_Energia,none,0.6667
student_0106,Funzioni,algebra,0.1875
student_0106,Funzioni,concetto,0.125
student_0106,Funzioni,distrazione,0.0625
student_0106,Funzioni,formula,0.25
student_0106,Funzioni,none,0.375
student_0107,Algebra,algebra,0.25
student_0107,Algebra,none,0.625
student_0107,Algebra,segno,0.125
student_0107,Derivate,algebra,0.0476
student_0107,Derivate,concetto,0.0952
student_0107,Derivate,formula,0.2857
student_0107,Derivate,none,0.4286
student_0107,Derivate,segno,0.1429
student_0107,Fisica_Dinamica,algebra,0.1667
student_0107,Fisica_Dinamica,concetto,0.0833
student_0107,Fisica_Dinamica,distrazione,0.0833
student_0107,Fisica_Dinamica,formula,0.1667
student_0107,Fisica_Dinamica,none,0.4167
student_0107,Fisica_Dinamica,segno,0.0833
student_0107,Fisica_Energia,concetto,0.0556
student_0107,Fisica_Energia,distrazione,0.0556
student_0107,Fisica_Energia,formula,0.0556
student_0107,Fisica_Energia,none,0.8333
student_0107,Funzioni,algebra,0.0625
student_0107,Funzioni,concetto,0.125
student_0107,Funzioni,distrazione,0.25
student_0107,Funzioni,formula,0.1875
student_0107,Funzioni,none,0.3125
student_0107,Funzioni,segno,0.0625
student_0108,Algebra,formula,0.125
student_0108,Algebra,none,0.625
student_0108,Algebra,segno,0.25
student_0108,Derivate,algebra,0.0952
student_0108,Derivate,concetto,0.0476
student_0108,Derivate,formula,0.2381
student_0108,Derivate,none,0.5238
student_0108,Derivate,segno,0.0952
student_0108,Fisica_Dinamica,algebra,0.1667
student_0108,Fisica_Dinamica,concetto,0.1667
student_0108,Fisica_Dinamica,none,0.6667
student_0108,Fisica_Energia,concetto,0.1667
student_0108,Fisica_Energia,distrazione,0.0556
student_0108,Fisica_Energia,formula,0.1667
student_0108,Fisica_Energia,none,0.5556
student_0108,Fisica_Energia,segno,0.0556
student_0108,Funzioni,algebra,0.125
student_0108,Funzioni,concetto,0.3125
student_0108,Funzioni,distrazione,0.125
student_0108,Funzioni,formula,0.1875
student_0108,Funzioni,none,0.25
student_0109,Algebra,algebra,0.375
student_0109,Algebra,distrazione,0.25
student_0109,Algebra,none,0.25
student_0109,Algebra,segno,0.125
student_0109,Derivate,algebra,0.0952
student_0109,Derivate,concetto,0.0952
student_0109,Derivate,formula,0.381
student_0109,Derivate,none,0.381
student_0109,Derivate,segno,0.0476
student_0109,Fisica_Dinamica,concetto,0.4167
student_0109,Fisica_Dinamica,none,0.5833
student_0109,Fisica_Energia,concetto,0.1667
student_0109,Fisica_Energia,formula,0.2778
student_0109,Fisica_Energia,none,0.5556
student_0109,Funzioni,concetto,0.125
student_0109,Funzioni,distrazione,0.0625
student_0109,Funzioni,formula,0.125
student_0109,Funzioni,none,0.625
student_0109,Funzioni,segno,0.0625
student_0110,Algebra,algebra,0.125
student_0110,Algebra,distrazione,0.125
student_0110,Algebra,none,0.375
student_0110,Algebra,segno,0.375
student_0110,Derivate,algebra,0.2381
student_0110,Derivate,concetto,0.1429
student_0110,Derivate,formula,0.0952
student_0110,Derivate,none,0.4762
student_0110,Derivate,segno,0.0476
student_0110,Fisica_Dinamica,concetto,0.25
student_0110,Fisica_Dinamica,distrazione,0.1667
student_0110,Fisica_Dinamica,formula,0.0833
student_0110,Fisica_Dinamica,none,0.5
student_0110,Fisica_Energia,concetto,0.2778
student_0110,Fisica_Energia,distrazione,0.0556
student_0110,Fisica_Energia,formula,0.1667
student_0110,Fisica_Energia,none,0.5
student_0110,Funzioni,algebra,0.0625
student_0110,Funzioni,concetto,0.1875
student_0110,Funzioni,distrazione,0.25
student_0110,Funzioni,formula,0.125
student_0110,Funzioni,none,0.3125
student_0110,Funzioni,segno,0.0625
student_0111,Algebra,concetto,0.125
student_0111,Algebra,formula,0.125
student_0111,Algebra,none,0.375
student_0111,Algebra,segno,0.375
student_0111,Derivate,concetto,0.0952
student_0111,Derivate,distrazione,0.0952
student_0111,Derivate,formula,0.2857
student_0111,Derivate,none,0.4762
student_0111,Derivate,segno,0.0476
student_0111,Fisica_Dinamica,algebra,0.1667
student_0111,Fisica_Dinamica,concetto,0.4167
student_0111,Fisica_Dinamica,formula,0.0833
student_0111,Fisica_Dinamica,none,0.3333
student_0111,Fisica_Energia,concetto,0.3889
student_0111,Fisica_Energia,formula,0.0556
student_0111,Fisica_Energia,none,0.5556
student_0111,Funzioni,algebra,0.125
student_0111,Funzioni,concetto,0.25
student_0111,Funzioni,formula,0.0625
student_0111,Funzioni,none,0.5
student_0111,Funzioni,segno,0.0625
student_0112,Algebra,algebra,0.125
student_0112,Algebra,none,0.625
student_0112,Algebra,segno,0.25
student_0112,Derivate,algebra,0.0476
student_0112,Derivate,concetto,0.0952
student_0112,Derivate,distrazione,0.0476
student_0112,Derivate,formula,0.0952
student_0112,Derivate,none,0.619
student_0112,Derivate,segno,0.0952
student_0112,Fisica_Dinamica,concetto,0.0833
student_0112,Fisica_Dinamica,distrazione,0.1667
student_0112,Fisica_Dinamica,none,0.75
student_0112,Fisica_Energia,algebra,0.0556
student_0112,Fisica_Energia,concetto,0.1667
student_0112,Fisica_Energia,distrazione,0.0556
student_0112,Fisica_Energia,formula,0.2778
student_0112,Fisica_Energia,none,0.4444
student_0112,Funzioni,concetto,0.0625
student_0112,Funzioni,distrazione,0.125
student_0112,Funzioni,formula,0.0625
student_0112,Funzioni,none,0.5625
student_0112,Funzioni,segno,0.1875
student_0113,Algebra,algebra,0.625
student_0113,Algebra,distrazione,0.125
student_0113,Algebra,none,0.25
student_0113,Derivate,concetto,0.1429
student_0113,Derivate,formula,0.1905
student_0113,Derivate,none,0.6667
student_0113,Fisica_Dinamica,concetto,0.25
student_0113,Fisica_Dinamica,formula,0.0833
student_0113,Fisica_Dinamica,none,0.6667
student_0113,Fisica_Energia,concetto,0.2778
student_0113,Fisica_Energia,formula,0.0556
student_0113,Fisica_Energia,none,0.6111
student_0113,Fisica_Energia,segno,0.0556
student_0113,Funzioni,algebra,0.0625
student_0113,Funzioni,concetto,0.125
student_0113,Funzioni,distrazione,0.1875
student_0113,Funzioni,formula,0.3125
student_0113,Funzioni,none,0.3125
student_0114,Algebra,algebra,0.25
student_0114,Algebra,distrazione,0.125
student_0114,Algebra,formula,0.125
student_0114,Algebra,none,0.125
student_0114,Algebra,segno,0.375
student_0114,Derivate,algebra,0.1905
student_0114,Derivate,concetto,0.0952
student_0114,Derivate,formula,0.2381
student_0114,Derivate,none,0.4762
student_0114,Fisica_Dinamica,concetto,0.1667
student_0114,Fisica_Dinamica,formula,0.0833
student_0114,Fisica_Dinamica,none,0.75
student_0114,Fisica_Energia,algebra,0.0556
student_0114,Fisica_Energia,concetto,0.1111
student_0114,Fisica_Energia,none,0.7778
student_0114,Fisica_Energia,segno,0.0556
student_0114,Funzioni,algebra,0.1875
student_0114,Funzioni,concetto,0.3125
student_0114,Funzioni,distrazione,0.0625
student_0114,Funzioni,none,0.3125
student_0114,Funzioni,segno,0.125
student_0115,Algebra,algebra,0.25
student_0115,Algebra,formula,0.125
student_0115,Algebra,none,0.5
student_0115,Algebra,segno,0.125
student_0115,Derivate,distrazione,0.0476
student_0115,Derivate,formula,0.2381
student_0115,Derivate,none,0.6667
student_0115,Derivate,segno,0.0476
student_0115,Fisica_Dinamica,concetto,0.1667
student_0115,Fisica_Dinamica,formula,0.1667
student_0115,Fisica_Dinamica,none,0.6667
student_0115,Fisica_Energia,concetto,0.3333
student_0115,Fisica_Energia,formula,0.0556
student_0115,Fisica_Energia,none,0.6111
student_0115,Funzioni,algebra,0.1875
student_0115,Funzioni,concetto,0.1875
student_0115,Funzioni,distrazione,0.0625
student_0115,Funzioni,formula,0.25
student_0115,Funzioni,none,0.25
student_0115,Funzioni,segno,0.0625
student_0116,Algebra,algebra,0.125
student_0116,Algebra,distrazione,0.25
student_0116,Algebra,none,0.5
student_0116,Algebra,segno,0.125
student_0116,Derivate,algebra,0.0952
student_0116,Derivate,concetto,0.1429
student_0116,Derivate,distrazione,0.0952
student_0116,Derivate,formula,0.0476
student_0116,Derivate,none,0.5714
student_0116,Derivate,segno,0.0476
student_0116,Fisica_Dinamica,algebra,0.1667
student_0116,Fisica_Dinamica,concetto,0.5833
student_0116,Fisica_Dinamica,none,0.25
student_0116,Fisica_Energia,algebra,0.0556
student_0116,Fisica_Energia,concetto,0.2222
student_0116,Fisica_Energia,formula,0.1111
student_0116,Fisica_Energia,none,0.6111
student_0116,Funzioni,algebra,0.0625
student_0116,Funzioni,concetto,0.125
student_0116,Funzioni,distrazione,0.1875
student_0116,Funzioni,none,0.375
student_0116,Funzioni,segno,0.25
student_0117,Algebra,distrazione,0.125
student_0117,Algebra,none,0.625
student_0117,Algebra,segno,0.25
student_0117,Derivate,algebra,0.0476
student_0117,Derivate,concetto,0.0952
student_0117,Derivate,distrazione,0.0952
student_0117,Derivate,formula,0.1429
student_0117,Derivate,none,0.5714
student_0117,Derivate,segno,0.0476
student_0117,Fisica_Dinamica,algebra,0.0833
student_0117,Fisica_Dinamica,concetto,0.0833
student_0117,Fisica_Dinamica,none,0.8333
student_0117,Fisica_Energia,algebra,0.1111
student_0117,Fisica_Energia,concetto,0.0556
student_0117,Fisica_Energia,formula,0.1667
student_0117,Fisica_Energia,none,0.5556
student_0117,Fisica_Energia,segno,0.1111
student_0117,Funzioni,algebra,0.0625
student_0117,Funzioni,concetto,0.1875
student_0117,Funzioni,formula,0.125
student_0117,Funzioni,none,0.5625
student_0117,Funzioni,segno,0.0625
student_0118,Algebra,algebra,0.125
student_0118,Algebra,distrazione,0.125
student_0118,Algebra,formula,0.125
student_0118,Algebra,none,0.5
student_0118,Algebra,segno,0.125
student_0118,Derivate,algebra,0.0476
student_0118,Derivate,formula,0.1905
student_0118,Derivate,none,0.6667
student_0118,Derivate,segno,0.0952
student_0118,Fisica_Dinamica,concetto,0.0833
student_0118,Fisica_Dinamica,formula,0.1667
student_0118,Fisica_Dinamica,none,0.6667
student_0118,Fisica_Dinamica,segno,0.0833
student_0118,Fisica_Energia,concetto,0.2222
student_0118,Fisica_Energia,formula,0.0556
student_0118,Fisica_Energia,none,0.6667
student_0118,Fisica_Energia,segno,0.0556
student_0118,Funzioni,algebra,0.1875
student_0118,Funzioni,concetto,0.125
student_0118,Funzioni,distrazione,0.125
student_0118,Funzioni,formula,0.1875
student_0118,Funzioni,none,0.25
student_0118,Funzioni,segno,0.125
student_0119,Algebra,algebra,0.125
student_0119,Algebra,concetto,0.125
student_0119,Algebra,distrazione,0.125
student_0119,Algebra,none,0.625
student_0119,Derivate,algebra,0.0952
student_0119,Derivate,concetto,0.0952
student_0119,Derivate,distrazione,0.0952
student_0119,Derivate,formula,0.1905
student_0119,Derivate,none,0.5238
student_0119,Fisica_Dinamica,concetto,0.25
student_0119,Fisica_Dinamica,distrazione,0.0833
student_0119,Fisica_Dinamica,formula,0.1667
student_0119,Fisica_Dinamica,none,0.5
student_0119,Fisica_Energia,algebra,0.0556
student_0119,Fisica_Energia,concetto,0.1111
student_0119,Fisica_Energia,distrazione,0.0556
student_0119,Fisica_Energia,formula,0.1111
student_0119,Fisica_Energia,none,0.6667
student_0119,Funzioni,algebra,0.125
student_0119,Funzioni,distrazione,0.125
student_0119,Funzioni,none,0.75
student_0120,Algebra,algebra,0.25
student_0120,Algebra,distrazione,0.125
student_0120,Algebra,formula,0.25
student_0120,Algebra,none,0.375
student_0120,Derivate,algebra,0.0476
student_0120,Derivate,concetto,0.0952
student_0120,Derivate,formula,0.1429
student_0120,Derivate,none,0.6667
student_0120,Derivate,segno,0.0476
student_0120,Fisica_Dinamica,algebra,0.0833
student_0120,Fisica_Dinamica,concetto,0.0833
student_0120,Fisica_Dinamica,formula,0.25
student_0120,Fisica_Dinamica,none,0.5833
student_0120,Fisica_Energia,concetto,0.1667
student_0120,Fisica_Energia,formula,0.1111
student_0120,Fisica_Energia,none,0.6667
student_0120,Fisica_Energia,segno,0.0556
student_0120,Funzioni,algebra,0.0625
student_0120,Funzioni,concetto,0.0625
student_0120,Funzioni,distrazione,0.0625
student_0120,Funzioni,formula,0.1875
student_0120,Funzioni,none,0.5
student_0120,Funzioni,segno,0.125
student_0121,Algebra,algebra,0.25
student_0121,Algebra,concetto,0.125
student_0121,Algebra,distrazione,0.125
student_0121,Algebra,none,0.25
student_0121,Algebra,segno,0.25
student_0121,Derivate,algebra,0.0476
student_0121,Derivate,concetto,0.0476
student_0121,Derivate,distrazione,0.1429
student_0121,Derivate,formula,0.0952
student_0121,Derivate,none,0.5714
student_0121,Derivate,segno,0.0952
student_0121,Fisica_Dinamica,algebra,0.0833
student_0121,Fisica_Dinamica,concetto,0.3333
student_0121,Fisica_Dinamica,distrazione,0.1667
student_0121,Fisica_Dinamica,formula,0.1667
student_0121,Fisica_Dinamica,none,0.25
student_0121,Fisica_Energia,algebra,0.0556
student_0121,Fisica_Energia,concetto,0.3889
student_0121,Fisica_Energia,formula,0.1111
student_0121,Fisica_Energia,none,0.4444
student_0121,Funzioni,algebra,0.0625
student_0121,Funzioni,concetto,0.0625
student_0121,Funzioni,none,0.875
student_0122,Algebra,algebra,0.125
student_0122,Algebra,distrazione,0.25
student_0122,Algebra,none,0.625
student_0122,Derivate,algebra,0.0476
student_0122,Derivate,concetto,0.0952
student_0122,Derivate,distrazione,0.0952
student_0122,Derivate,formula,0.1905
student_0122,Derivate,none,0.5714
student_0122,Fisica_Dinamica,algebra,0.1667
student_0122,Fisica_Dinamica,concetto,0.0833
student_0122,Fisica_Dinamica,formula,0.1667
student_0122,Fisica_Dinamica,none,0.5833
student_0122,Fisica_Energia,algebra,0.0556
student_0122,Fisica_Energia,concetto,0.2778
student_0122,Fisica_Energia,none,0.6111
student_0122,Fisica_Energia,segno,0.0556
student_0122,Funzioni,algebra,0.125
student_0122,Funzioni,concetto,0.125
student_0122,Funzioni,formula,0.0625
student_0122,Funzioni,none,0.5625
student_0122,Funzioni,segno,0.125
student_0123,Algebra,algebra,0.5
student_0123,Algebra,distrazione,0.125
student_0123,Algebra,none,0.125
student_0123,Algebra,segno,0.25
student_0123,Derivate,algebra,0.1429
student_0123,Derivate,concetto,0.0952
student_0123,Derivate,distrazione,0.0476
student_0123,Derivate,formula,0.1429
student_0123,Derivate,none,0.4762
student_0123,Derivate,segno,0.0952
student_0123,Fisica_Dinamica,concetto,0.0833
student_0123,Fisica_Dinamica,distrazione,0.0833
student_0123,Fisica_Dinamica,formula,0.1667
student_0123,Fisica_Dinamica,none,0.6667
student_0123,Fisica_Energia,algebra,0.1111
student_0123,Fisica_Energia,concetto,0.5
student_0123,Fisica_Energia,formula,0.1111
student_0123,Fisica_Energia,none,0.2778
student_0123,Funzioni,algebra,0.0625
student_0123,Funzioni,concetto,0.125
student_0123,Funzioni,distrazione,0.1875
student_0123,Funzioni,none,0.5
student_0123,Funzioni,segno,0.125
student_0124,Algebra,distrazione,0.25
student_0124,Algebra,none,0.375
student_0124,Algebra,segno,0.375
student_0124,Derivate,algebra,0.0952
student_0124,Derivate,concetto,0.1905
student_0124,Derivate,distrazione,0.0476
student_0124,Derivate,none,0.5714
student_0124,Derivate,segno,0.0952
student_0124,Fisica_Dinamica,concetto,0.0833
student_0124,Fisica_Dinamica,formula,0.0833
student_0124,Fisica_Dinamica,none,0.75
student_0124,Fisica_Dinamica,segno,0.0833
student_0124,Fisica_Energia,concetto,0.2778
student_0124,Fisica_Energia,distrazione,0.0556
student_0124,Fisica_Energia,none,0.6667
student_0124,Funzioni,algebra,0.0625
student_0124,Funzioni,concetto,0.0625
student_0124,Funzioni,distrazione,0.1875
student_0124,Funzioni,formula,0.1875
student_0124,Funzioni,none,0.5
student_0125,Algebra,algebra,0.125
student_0125,Algebra,none,0.375
student_0125,Algebra,segno,0.5
student_0125,Derivate,algebra,0.0952
student_0125,Derivate,concetto,0.0952
student_0125,Derivate,distrazione,0.0476
student_0125,Derivate,formula,0.3333
student_0125,Derivate,none,0.3333
student_0125,Derivate,segno,0.0952
student_0125,Fisica_Dinamica,algebra,0.0833
student_0125,Fisica_Dinamica,concetto,0.1667
student_0125,Fisica_Dinamica,none,0.75
student_0125,Fisica_Energia,algebra,0.1111
student_0125,Fisica_Energia,concetto,0.2222
student_0125,Fisica_Energia,none,0.5556
student_0125,Fisica_Energia,segno,0.1111
student_0125,Funzioni,algebra,0.0625
student_0125,Funzioni,concetto,0.125
student_0125,Funzioni,formula,0.0625
student_0125,Funzioni,none,0.75
student_0126,Algebra,algebra,0.125
student_0126,Algebra,formula,0.125
student_0126,Algebra,none,0.5
student_0126,Algebra,segno,0.25
student_0126,Derivate,algebra,0.0952
student_0126,Derivate,concetto,0.1429
student_0126,Derivate,distrazione,0.0952
student_0126,Derivate,formula,0.0952
student_0126,Derivate,none,0.4762
student_0126,Derivate,segno,0.0952
student_0126,Fisica_Dinamica,algebra,0.0833
student_0126,Fisica_Dinamica,concetto,0.25
student_0126,Fisica_Dinamica,formula,0.0833
student_0126,Fisica_Dinamica,none,0.5833
student_0126,Fisica_Energia,concetto,0.2222
student_0126,Fisica_Energia,none,0.7778
student_0126,Funzioni,algebra,0.1875
student_0126,Funzioni,concetto,0.0625
student_0126,Funzioni,distrazione,0.0625
student_0126,Funzioni,formula,0.125
student_0126,Funzioni,none,0.5
student_0126,Funzioni,segno,0.0625
student_0127,Algebra,algebra,0.125
student_0127,Algebra,distrazione,0.25
student_0127,Algebra,none,0.375
student_0127,Algebra,segno,0.25
student_0127,Derivate,algebra,0.0476
student_0127,Derivate,concetto,0.0476
student_0127,Derivate,distrazione,0.0476
student_0127,Derivate,formula,0.2857
student_0127,Derivate,none,0.5238
student_0127,Derivate,segno,0.0476
student_0127,Fisica_Dinamica,concetto,0.1667
student_0127,Fisica_Dinamica,distrazione,0.0833
student_0127,Fisica_Dinamica,none,0.5
student_0127,Fisica_Dinamica,segno,0.25
student_0127,Fisica_Energia,concetto,0.0556
student_0127,Fisica_Energia,formula,0.1111
student_0127,Fisica_Energia,none,0.7222
student_0127,Fisica_Energia,segno,0.1111
student_0127,Funzioni,algebra,0.1875
student_0127,Funzioni,concetto,0.25
student_0127,Funzioni,formula,0.125
student_0127,Funzioni,none,0.4375
student_0128,Algebra,concetto,0.125
student_0128,Algebra,distrazione,0.125
student_0128,Algebra,formula,0.125
student_0128,Algebra,none,0.375
student_0128,Algebra,segno,0.25
student_0128,Derivate,concetto,0.0476
student_0128,Derivate,distrazione,0.0952
student_0128,Derivate,formula,0.2381
student_0128,Derivate,none,0.5714
student_0128,Derivate,segno,0.0476
student_0128,Fisica_Dinamica,concetto,0.25
student_0128,Fisica_Dinamica,formula,0.25
student_0128,Fisica_Dinamica,none,0.5
student_0128,Fisica_Energia,algebra,0.1667
student_0128,Fisica_Energia,concetto,0.1667
student_0128,Fisica_Energia,formula,0.0556
student_0128,Fisica_Energia,none,0.5
student_0128,Fisica_Energia,segno,0.1111
student_0128,Funzioni,algebra,0.125
student_0128,Funzioni,concetto,0.25
student_0128,Funzioni,distrazione,0.125
student_0128,Funzioni,formula,0.1875
student_0128,Funzioni,none,0.3125
student_0129,Algebra,algebra,0.625
student_0129,Algebra,formula,0.125
student_0129,Algebra,none,0.125
student_0129,Algebra,segno,0.125
student_0129,Derivate,algebra,0.0476
student_0129,Derivate,formula,0.381
student_0129,Derivate,none,0.5714
student_0129,Fisica_Dinamica,distrazione,0.0833
student_0129,Fisica_Dinamica,formula,0.1667
student_0129,Fisica_Dinamica,none,0.75
student_0129,Fisica_Energia,algebra,0.0556
student_0129,Fisica_Energia,concetto,0.2778
student_0129,Fisica_Energia,formula,0.1667
student_0129,Fisica_Energia,none,0.5
student_0129,Funzioni,algebra,0.125
student_0129,Funzioni,concetto,0.125
student_0129,Funzioni,distrazione,0.1875
student_0129,Funzioni,formula,0.0625
student_0129,Funzioni,none,0.5
student_0130,Algebra,algebra,0.25
student_0130,Algebra,none,0.375
student_0130,Algebra,segno,0.375
student_0130,Derivate,algebra,0.1429
student_0130,Derivate,distrazione,0.0476
student_0130,Derivate,formula,0.0952
